Bioactivity_ID,Aid_Type,Activity,Protein_Accession,Activity_Type,BioAssay_Name,Compound_Name,Target_Name,Target_Link,Representative_Protein_Accession,Anatomy,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity_Value,Taxonomy_ID,Target_Taxonomy_ID,Anatomy_ID,citations (similar citations),
100645018,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(2-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103248976,14660365,,100730517,2569042,20220830,0,0,0.51286,10141,,2116,,
100645034,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,"1-[3-(2,4-dichlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249310,14660372,,100730517,2569042,20220830,0,0,0.2884,10141,,2116,,
100645033,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,N-[3-(3-Aminophenyl)-3-(2-pyridinyl)propyl]-Na(2)-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249890,14660416,,100730517,2569042,20220830,0,0,0.85114,10141,,2116,,
100645026,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-chlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249023,14660386,,100730517,2569042,20220830,0,0,0.09772,10141,,2116,,
100644665,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249068,11726167,,100730517,2569042,20220830,0,0,0.09772,10141,,2116,,
100645024,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,"1-[3-(3,5-dichlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249312,14660370,,100730517,2569042,20220830,0,0,0.04365,10141,,2116,,
100645017,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[(E)-3-(4-fluorophenyl)-3-pyridin-2-ylprop-2-enyl]-1-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249237,14660395,,100730517,2569042,20220830,0,0,0.34674,10141,,2116,,
100644657,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methoxyphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249046,14660350,,100730517,2569042,20220830,0,0,0.26915,10141,,2116,,
100645025,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-[2-[phenyl(pyridin-2-yl)methyl]sulfanylethyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249060,14113352,,100730517,2569042,20220830,0,0,0.1,10141,,2116,,
100645021,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[4-(4-fluorophenyl)-4-pyridin-2-ylbutyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249070,14660345,,100730517,2569042,20220830,0,0,0.04677,10141,,2116,,
100645539,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-Trifluoromethylphenyl)-3-(2-pyridyl)propyl]-3-[3-(1H-imidazol-4-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249404,14660355,,100730517,2569042,20220830,0,0,0.28184,10141,,2116,,
100644660,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]-1-methylguanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249154,14660374,,100730517,2569042,20220830,0,0,1.09648,10141,,2116,,
100645029,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,"1-(3,3-dipyridin-2-ylpropyl)-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249172,14660376,,100730517,2569042,20220830,0,0,0.38905,10141,,2116,,
100645541,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,BU-E 47,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249416,14660352,,100730517,2569042,20220830,0,0,0.07762,10141,,2116,,
100645028,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,BU-E 76,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249239,3081064,,100730517,2569042,20220830,0,0,0.27542,10141,,2116,,
100645542,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(2-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249860,14660363,,100730517,2569042,20220830,0,0,0.43652,10141,,2116,,
100644661,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(1H-imidazol-5-yl)propyl]-2-(2-phenyl-2-pyridin-2-ylethyl)guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249209,14660378,,100730517,2569042,20220830,0,0,3.31131,10141,,2116,,
99913754,Literature-derived,Unspecified,P47747,,Compound was tested for histamine H2 receptor agonistic activity of compound relative to histamine on isolated right atrium of guinea pig;NA means inactive as agonist at </=10 uM.,2-[3-(4-Fluorophenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88000,103249187,14660391,,100729734,2569042,20181012,0,0,,10141,,2081,,
100202779,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-(4-phenyl-4-pyridin-2-ylbutyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249111,10022429,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202776,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.","1-[3-(2,4-dichlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249310,14660372,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203496,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.","1-(3,3-dipyridin-2-ylpropyl)-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249172,14660376,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202772,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-(3-pyridin-2-yl-3-thiophen-2-ylpropyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249153,14660411,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202764,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-fluorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249121,14660384,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203497,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-fluorophenyl)-4-phenylbutyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249082,14660389,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202768,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]-1-methylguanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249154,14660374,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202771,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.","N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249349,10094258,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203495,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-Trifluoromethylphenyl)-3-(2-pyridyl)propyl]-3-[3-(1H-imidazol-4-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249404,14660355,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202769,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methoxyphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249046,14660350,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202774,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.","1-[3-(3,5-dichlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249312,14660370,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203499,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249067,14660348,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203502,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.","1-[3-(3,4-dichlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249083,10342634,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202773,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-hydroxyphenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103248877,14660412,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202767,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[4-(4-fluorophenyl)-4-pyridin-2-ylbutyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249070,14660345,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202781,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249414,10003410,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202765,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(1H-imidazol-5-yl)propyl]-2-(2-phenyl-2-pyridin-2-ylethyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249209,14660378,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202770,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",BU-E 76,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249239,3081064,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202778,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",Arpromidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103248875,65895,500757581,100729734,2569042,20200628,0,0,,10141,,2081,,
100202780,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-[3-pyridin-2-yl-3-[3-(trifluoromethyl)phenyl]propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249362,14660361,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203500,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",N-[3-(3-Aminophenyl)-3-(2-pyridinyl)propyl]-Na(2)-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249890,14660416,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202777,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249068,11726167,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203504,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(2-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249860,14660363,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203505,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",BU-E 47,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249416,14660352,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202775,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-[2-[phenyl(pyridin-2-yl)methyl]sulfanylethyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249060,14113352,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202763,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[(E)-3-(4-fluorophenyl)-3-pyridin-2-ylprop-2-enyl]-1-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249237,14660395,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203503,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(3-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249401,14660357,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203498,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-fluorophenyl)-3-hydroxy-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249188,14660410,,100729734,2569042,20200628,0,0,,10141,,2081,,
100203501,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(4-fluorophenyl)-3-pyridin-3-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249207,14660380,,100729734,2569042,20200628,0,0,,10141,,2081,,
100200287,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(3-nitrophenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249256,14660414,,100729734,2569042,20200628,0,0,,10141,,2081,,
100202766,Literature-derived,Probe,P47747,,"Histamine H2 receptor agonistic activity (as a measure of agonism) at the isolated right atrium of guinea pig, activity relative to histamine.",1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88001,103249365,14660359,,100729734,2569042,20200628,0,0,,10141,,2081,,
100156962,Literature-derived,Probe,P47747,,Intrinsic activity (as a measure of agonism) on electrically stimulated papillary muscle of guinea pig,1-[3-(4-fluorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88003,103249121,14660384,,100729734,2569042,20200628,0,0,,10141,,2385,,
